output_file = "12-3-BCE-100-2.00-1493.csv";

n_days = 100;
n_shelves = 12;
n_crops = 3;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15, 15, 35];

n_configurations = 7;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1],
[1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1],
[4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7]
];

capacity = [
    [12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12],
[12, 12, 12, 12, 12, 12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 2, 2, 0, 0, 10, 0, 0, 0, 2, 0, 0, 10, 0, 0, 0, 0, 2, 6, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 10, 14, 8, 0, 0, 2, 0, 4, 0, 4, 0, 6, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 6, 2, 0, 0, 0, 6, 0, 6, 0, 0, 2],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 10, 0, 2, 0, 0, 6, 0, 0, 6, 0, 2, 6, 2, 0, 12, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 6, 6, 0, 6, 8, 0, 4, 0, 2, 6, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 4, 4, 0, 10, 0, 6, 0, 2, 0, 0, 10, 12, 0, 2, 0, 6, 4, 8, 0, 4, 0, 4, 0, 0, 6, 10, 0, 0, 0, 0],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 12, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0]
];
