output_file = "12-1-C-100-1.00-138.csv";

n_days = 100;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 5, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 14, 13, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 9, 0, 14, 0, 9, 0, 11, 0, 11, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 0, 0, 17, 0, 3, 3, 3, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 12, 5, 6, 7]
];
