output_file = "12-1-C-80-1.00-120.csv";

n_days = 80;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 4, 0, 4, 0, 0, 0, 0, 0, 9, 4, 0, 0, 21, 0, 3, 4, 0, 0, 0, 9, 0, 5, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 0, 11, 0, 2, 0, 0, 0, 6, 10, 7, 0, 5, 6, 0]
];
