output_file = "12-3-BEF-80-1.20-1687.csv";

n_days = 80;
n_shelves = 12;
n_crops = 3;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15, 35, 35];

n_configurations = 9;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1],
[3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6],
[7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9]
];

capacity = [
    [12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10],
[12, 12, 12, 12, 12, 12, 12, 10, 10]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 1, 2, 0, 3, 0, 7, 0, 0, 0, 1, 0, 0, 6, 3, 1, 0, 0, 3, 0, 7, 4, 0, 1, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 2, 1, 0, 2, 0],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 2, 3, 2, 0, 4, 0, 0, 1, 0, 1, 0]
];
