output_file = "12-1-B-100-1.60-87.csv";

n_days = 100;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 0, 0, 0, 3, 6, 12, 0, 0, 17, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 28, 0, 0, 12, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 12, 16, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 0, 30, 0, 0, 0, 0]
];
