output_file = "12-1-C-80-1.80-124.csv";

n_days = 80;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 0, 3, 0, 0, 0, 0, 27, 0, 0, 0, 9, 0, 0, 0, 0, 0, 14, 0, 7, 0, 16, 0, 3, 0, 10, 0, 0, 39, 18, 0, 9, 0, 0, 25, 0, 0, 5, 0, 0, 0, 10, 0, 16, 0, 0, 0, 12, 0, 30, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0]
];
