output_file = "12-2-DE-80-1.40-896.csv";

n_days = 80;
n_shelves = 12;
n_crops = 2;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [44, 35];

n_configurations = 9;

crop_growth_day_config = [
    [1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5],
[6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1]
];

capacity = [
    [10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12],
[10, 10, 10, 10, 10, 12, 12, 12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 5, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 2, 0, 0],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 7, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 14, 7, 0, 2, 5, 0, 4, 0, 0, 2, 4, 4, 0, 0, 7, 8, 1, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]
];
