output_file = "12-1-C-60-1.00-102.csv";

n_days = 60;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 0, 7, 5, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 4, 0, 6, 0, 11, 0, 0, 5, 0, 0, 13, 0, 12, 5, 9, 0, 0, 14, 0, 0, 2, 0, 0, 0, 10]
];
