output_file = "12-1-C-80-1.40-122.csv";

n_days = 80;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 23, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5, 0, 0, 0, 15, 0, 4, 11, 5, 0, 0, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 12, 9, 0, 0, 0, 8, 0, 0, 5, 14, 0, 0, 0, 0, 0, 0]
];
