output_file = "12-1-B-100-2.00-89.csv";

n_days = 100;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 34, 0, 0, 0, 16, 10, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 18, 0, 0, 36, 0, 0, 0, 16, 0, 0, 0, 38, 0, 4, 10, 0, 0, 0, 20, 30, 6, 6, 0, 0, 0, 26, 0, 0, 0, 6, 0, 0, 26, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 34, 0, 0, 10, 10, 0]
];
