output_file = "12-1-B-100-1.20-85.csv";

n_days = 100;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 12, 14, 0, 0, 7, 7, 9, 0, 12, 0, 0, 4, 0, 0, 21, 0, 0, 0, 0, 0, 9, 0, 0, 16, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 8, 0, 0, 10, 7, 0, 4, 0, 16, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0, 9, 0, 15, 0, 0, 0, 0, 0, 6, 13, 0, 15, 3, 7, 0, 4, 13, 0, 0, 0, 0, 0]
];
