output_file = "12-1-B-60-1.80-52.csv";

n_days = 60;
n_shelves = 12;
n_crops = 1;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [15];

n_configurations = 2;

crop_growth_day_config = [
    [1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
];

capacity = [
    [12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12],
[12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 19, 25, 0, 23, 3, 16, 0, 0, 0, 0, 14, 10, 16, 0, 9, 0, 0, 0, 0, 0, 7, 0, 0, 18, 0, 0, 0, 0, 0, 21, 0, 23, 0, 0, 0, 0, 18]
];
