output_file = "9-2-DF-100-1.00-960.csv";

n_days = 100;
n_shelves = 9;
n_crops = 2;

crop_shelf_compatible = [
    [1, 1, 1, 1, 1, 1, 1, 1, 1],
[1, 1, 1, 1, 1, 1, 1, 1, 1]
];

crop_growth_days = [44, 35];

n_configurations = 7;

crop_growth_day_config = [
    [1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5],
[6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1]
];

capacity = [
    [10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12],
[10, 10, 10, 10, 10, 12, 12]
];

demand = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 8, 4, 0, 0, 0, 0, 5, 3, 0, 1, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 3, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0],
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 1, 6, 5, 3, 0, 3, 0, 1, 3, 0, 5, 0, 3, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 3, 2]
];
